Wasser (Trink / Mineral)	noun	das	Ein Glas Mineralwasser, bitte.	A glass of mineral water, please.
Wein (Rot / Weiß)	noun	der	Zum Fisch passt Weißwein sehr gut.	White wine goes very well with fish.
Ananas	noun	die	Zum Nachtisch gibt es frische Ananas.	For dessert there is fresh pineapple.
Apfel	noun	der	Jeden Tag esse ich einen Apfel.	I eat an apple every day.
Apfelsine	noun	die	Im Winter esse ich gern eine Apfelsine.	In winter I like eating an orange.
Aprikose	noun	die	Die Aprikosen aus dem Garten sind süß.	The apricots from the garden are sweet.
Aufschnitt	noun	der	Zum Abendbrot gibt es Brot mit Aufschnitt.	For supper there is bread with sliced meats.
Birne	noun	die	Die Birne im Korb ist noch nicht reif.	The pear in the basket is not ripe yet.
Blumenkohl	noun	der	Als Gemüse gibt es heute Blumenkohl.	Today the vegetable is cauliflower.
Bockwurst	noun	die	Auf dem Fest habe ich eine Bockwurst gegessen.	At the festival I ate a boiled sausage.
Bohnen	noun	die	Zum Fleisch gibt es grüne Bohnen.	With the meat there are green beans.
Bonbons	noun	die	Meine Oma hat immer Bonbons in der Tasche.	My grandma always has sweets in her bag.
Braten	noun	der	Sonntags macht meine Mutter einen Braten.	On Sundays my mother makes a roast.
braten	verb		Ich brate das Fleisch in der Pfanne.	I am frying the meat in the pan.
Bratkartoffeln (Bratpfanne)	noun	die	Zum Fisch esse ich am liebsten Bratkartoffeln.	With fish I like fried potatoes best.
Bratwurst	noun	die	Auf dem Markt gibt es eine gute Bratwurst.	At the market there is a good fried sausage.
Brot	noun	das	Wir kaufen unser Brot beim Bäcker.	We buy our bread at the baker's.
Brötchen	noun	das	Am Sonntag hole ich frische Brötchen.	On Sunday I fetch fresh bread rolls.
Butterbrot	noun	das	Für die Schule mache ich mir ein Butterbrot.	I make myself a sandwich for school.
Chips / Kartoffelschips	noun	die	Beim Film essen wir immer Chips.	During the film we always eat crisps.
Cornflakes	noun	die	Zum Frühstück esse ich Cornflakes mit Milch.	For breakfast I eat cereal with milk.
Ei	noun	das	Zum Frühstück esse ich ein Ei.	For breakfast I eat an egg.
Eintopf	noun	der	Im Winter kocht meine Mutter oft Eintopf.	In winter my mother often cooks stew.
Eis(becher)	noun	das	Im Sommer esse ich jeden Tag ein Eis.	In summer I eat an ice cream every day.
Erbsen	noun	die	Zum Fleisch gibt es Erbsen und Karotten.	With the meat there are peas and carrots.
Erdbeere	noun	die	Im Juni sind die Erdbeeren am besten.	In June the strawberries are best.
essen	verb		Wir essen heute Abend bei Freunden.	This evening we are eating at friends' house.
Essen	noun	das	Das Essen in diesem Restaurant ist ausgezeichnet.	The food in this restaurant is excellent.
Essig	noun	der	Auf den Salat kommt Öl und Essig.	Oil and vinegar go on the salad.
Fleisch	noun	das	Ich esse nur zweimal in der Woche Fleisch.	I only eat meat twice a week.
Forelle	noun	die	Die Forelle mit Kartoffeln war sehr lecker.	The trout with potatoes was very tasty.
Frikadelle	noun	die	Zum Mittagessen gab es eine Frikadelle.	For lunch there was a meatball.
Gans	noun	die	An Weihnachten essen wir eine Gans.	At Christmas we eat a goose.
gekochtes Ei (ein)	other		Zum Frühstück nehme ich ein gekochtes Ei.	For breakfast I'll have a boiled egg.
Gemüse	noun	das	Frisches Gemüse kaufen wir auf dem Markt.	We buy fresh vegetables at the market.
Gewürz	noun	das	In dieser Soße ist ein besonderes Gewürz.	There is a special spice in this sauce.
Gurke	noun	die	Im Salat sind Tomaten und Gurke.	In the salad there are tomatoes and cucumber.
Hähnchen	noun	das	Zum Mittagessen gibt es Hähnchen mit Reis.	For lunch there is chicken with rice.
Himbeere	noun	die	Die Himbeeren im Garten sind schon reif.	The raspberries in the garden are already ripe.
Honig	noun	der	Auf mein Brötchen kommt Honig.	Honey goes on my bread roll.
Kalbfleisch	noun	das	Kalbfleisch ist teurer als Schweinefleisch.	Veal is more expensive than pork.
Karotte	noun	die	Die Karotten aus dem Garten schmecken süß.	The carrots from the garden taste sweet.
Kartoffel(salat)	noun	die	Zum Grillen mache ich Kartoffelsalat.	For the barbecue I'm making potato salad.
Kartoffelbrei/püree	noun	der	Zum Fleisch gibt es Kartoffelbrei.	With the meat there is mashed potato.
Käse	noun	der	Zum Abendbrot esse ich Brot mit Käse.	For supper I eat bread with cheese.
Kaugummi	noun	der	In der Schule ist Kaugummi verboten.	Chewing gum is forbidden at school.
Kekse	noun	die	Zum Tee gibt es Kekse.	With the tea there are biscuits.
Kirsche	noun	die	Im Juli pflücken wir Kirschen im Garten.	In July we pick cherries in the garden.
Kohl	noun	der	Kohl ist im Winter besonders gesund.	Cabbage is particularly healthy in winter.
Kopfsalat	noun	der	Für den Salat brauche ich noch Kopfsalat.	For the salad I still need lettuce.
Kotelett	noun	das	Zum Mittagessen gab es ein Kotelett.	For lunch there was a chop.
Kuchen	noun	der	Meine Oma backt jeden Sonntag Kuchen.	My grandma bakes a cake every Sunday.
Lachs	noun	der	Der Lachs auf dem Brötchen war frisch.	The salmon on the roll was fresh.
Lamm(fleisch)	noun	das	Zu Ostern essen wir oft Lamm.	At Easter we often eat lamb.
Leber	noun	die	Leber mit Zwiebeln mag ich überhaupt nicht.	I don't like liver with onions at all.
Marmelade	noun	die	Auf mein Brötchen kommt Marmelade.	Jam goes on my bread roll.
Nudeln	noun	die	Am liebsten esse ich Nudeln mit Tomatensoße.	I like eating pasta with tomato sauce best.
Nuss (Erdnuss)	noun	die	In diesem Kuchen sind Nüsse.	There are nuts in this cake.
Obst	noun	das	Man sollte jeden Tag Obst essen.	You should eat fruit every day.
Öl	noun	das	Ich brate das Gemüse in wenig Öl.	I fry the vegetables in a little oil.
Orangenmarmelade	noun	die	Zum Frühstück esse ich Orangenmarmelade.	For breakfast I eat marmalade.
Pampelmuse	noun	die	Morgens esse ich manchmal eine halbe Pampelmuse.	In the morning I sometimes eat half a grapefruit.
Pfeffer	noun	der	Bring mir bitte Salz und Pfeffer.	Please bring me salt and pepper.
Pfirsich	noun	der	Der Pfirsich ist noch nicht reif.	The peach is not ripe yet.
Pflaume	noun	die	Im September gibt es viele Pflaumen.	In September there are lots of plums.
Pilz	noun	der	Im Wald haben wir Pilze gesammelt.	We collected mushrooms in the forest.
Pommes (frites)	noun	die	Zum Hähnchen esse ich gern Pommes.	With chicken I like eating chips.
Pralinen	noun	die	Zum Geburtstag habe ich Pralinen bekommen.	For my birthday I got chocolates.
Riegel	noun	der	In der Pause esse ich einen Riegel Schokolade.	During the break I eat a bar of chocolate.
Rindfleisch	noun	das	Für den Eintopf nehme ich Rindfleisch.	For the stew I use beef.
Rosenkohl	noun	der	Rosenkohl mag ich nicht besonders.	I don't particularly like brussels sprouts.
Salz	noun	das	In der Suppe fehlt noch Salz.	The soup still needs salt.
Salzkartoffeln	noun	die	Zum Fisch gibt es Salzkartoffeln.	With the fish there are boiled potatoes.
Sauerkraut	noun	das	Zur Wurst essen wir Sauerkraut.	With the sausage we eat pickled cabbage.
Schaschlick	noun	das	Auf dem Fest gab es Schaschlick vom Grill.	At the festival there was kebab from the grill.
Scheibe	noun	die	Ich esse morgens zwei Scheiben Brot.	In the morning I eat two slices of bread.
Schinken	noun	der	Auf dem Brot ist Schinken.	There is ham on the bread.
Schlagsahne	noun	die	Zum Kuchen nehme ich Schlagsahne.	With the cake I'll have whipped cream.
Schnitzel	noun	das	Das Schnitzel mit Pommes war riesig.	The schnitzel with chips was huge.
Schokolade	noun	die	Im Winter trinke ich gern heiße Schokolade.	In winter I like drinking hot chocolate.
schwarze Johannisbeere	noun	die	Aus schwarzen Johannisbeeren macht man Saft.	Juice is made from blackcurrants.
Schweinefleisch	noun	das	Schweinefleisch esse ich nicht so gern.	I don't like eating pork so much.
Senf	noun	der	Zur Wurst gehört unbedingt Senf.	Mustard definitely goes with sausage.
Soße	noun	die	Die Soße zum Braten ist sehr lecker.	The gravy for the roast is very tasty.
Speck	noun	der	Zum Frühstück gab es Eier mit Speck.	For breakfast there were eggs and bacon.
Spiegelei	noun	das	Ich esse mittags gern ein Spiegelei.	At lunchtime I like eating a fried egg.
Spinat	noun	der	Spinat ist gesund, aber ich mag ihn nicht.	Spinach is healthy, but I don't like it.
Suppe	noun	die	Zum Mittagessen gibt es Suppe.	For lunch there is soup.
Süßigkeiten	noun	die	Zu viele Süßigkeiten sind schlecht für die Zähne.	Too many sweets are bad for your teeth.
Toastbrot	noun	das	Zum Frühstück esse ich Toastbrot mit Butter.	For breakfast I eat toast with butter.
Traube / Weintraube	noun	die	Die Trauben aus Italien sind sehr süß.	The grapes from Italy are very sweet.
Truthahn	noun	der	In Amerika isst man an Thanksgiving Truthahn.	In America people eat turkey at Thanksgiving.
weiß (Weißbrot)	adjective		Zum Käse esse ich lieber Weißbrot.	With cheese I prefer eating white bread.
Wurst	noun	die	Auf dem Brot ist Wurst und Käse.	On the bread there is sausage and cheese.
Zitrone	noun	die	In den Tee kommt eine Scheibe Zitrone.	A slice of lemon goes in the tea.
Zucker	noun	der	Nimmst du Zucker in den Tee?	Do you take sugar in your tea?
Zwiebel	noun	die	Für die Suppe brauche ich eine Zwiebel.	For the soup I need an onion.
Büchse	noun	die	Im Schrank steht noch eine Büchse Bohnen.	There is still a can of beans in the cupboard.
Dose(nöffner)	noun	die	Ich brauche einen Dosenöffner für die Dose.	I need a tin opener for the tin.
Karton	noun	der	Die Bücher liegen in einem großen Karton.	The books are in a big cardboard box.
Korb	noun	der	Das Obst liegt in einem Korb auf dem Tisch.	The fruit is in a basket on the table.
Packung / Paket	noun	die	Wir brauchen noch eine Packung Nudeln.	We still need a packet of pasta.
Portion	noun	die	Die Portion im Restaurant war sehr groß.	The helping in the restaurant was very big.
Schachtel	noun	die	Zum Geburtstag bekam sie eine Schachtel Pralinen.	For her birthday she got a box of chocolates.
Tüte	noun	die	Der Verkäufer gab mir eine Tüte für das Obst.	The shop assistant gave me a bag for the fruit.
Besteck	noun	das	Das Besteck liegt schon auf dem Tisch.	The cutlery is already on the table.
bestehen aus	verb		Das Gericht besteht aus Reis und Gemüse.	The dish consists of rice and vegetables.
Diät (eine Diät halten)	noun	die	Meine Tante hält seit einem Monat Diät.	My aunt has been on a diet for a month.
dienen	verb		Dieser Raum dient uns als Esszimmer.	This room serves us as a dining room.
enthalten	verb		Dieses Getränk enthält viel Zucker.	This drink contains a lot of sugar.
Fett	noun	das	In der Soße ist zu viel Fett.	There is too much fat in the sauce.
Geflügel	noun	das	Geflügel ist gesünder als rotes Fleisch.	Poultry is healthier than red meat.
Geschmack	noun	der	Diese Suppe hat einen sehr feinen Geschmack.	This soup has a very fine taste.
gießen	verb		Gieß bitte den Tee in die Tassen.	Please pour the tea into the cups.
pikant	adjective		Die Soße ist mir zu pikant.	The sauce is too spicy for me.
probieren	verb		Möchtest du den Kuchen probieren?	Would you like to try the cake?
reichen	verb		Kannst du mir bitte das Salz reichen?	Can you pass me the salt, please?
riechen	verb		Der frische Kaffee riecht wunderbar.	The fresh coffee smells wonderful.
satt	adjective		Nach dem großen Essen bin ich satt.	After the big meal I am full up.
schälen	verb		Kannst du bitte die Kartoffeln schälen?	Can you peel the potatoes, please?
Spargel	noun	der	Im Mai essen wir oft frischen Spargel.	In May we often eat fresh asparagus.
Vegetarier(in)	noun	der	Mein Bruder ist seit zwei Jahren Vegetarier.	My brother has been a vegetarian for two years.
Verpackung	noun	die	Die Verpackung von Lebensmitteln ist oft zu groß.	The packaging of food is often too big.
Weinprobe (Weinlese)	noun	die	Im Herbst waren wir bei einer Weinprobe.	In autumn we went to a wine tasting.
